Name,CategoriesTags,Address,City,State,Country,Zip,Phone,Fax,email,website,External URL,description,Operating Hours
McKinney Family Medicine,,7692 Eldorado Parkway,McKinney,TX,,75070,972-562-8388,,,www.mckinneyfamilymed.com,,,
"McLean Cares, Inc.",,116 Rosedale Avenue,Thomasville,GA,,31792,229-228-6577,,,www.nuimageweightloss.com,,,
"McLean Cares, Inc.",,"414 North Westover Blvd, Suite E",Albany,GA,,31707,229-228-6577,,,www.nuimageweightloss.com,,,
"McLean Cares, Inc.",,"414 North Westover Blvd, Suite E",Albany,GA,,31707,229-228-6577,,,www.nuimageweightloss.com,,,
"McLean Cares, Inc.",,342 Corder Rd ,Warner Robins,GA,,31088,478-302-5106,,,www.nuimageweightloss.com,,,
"McLean Cares, Inc.",,342 Corder Rd ,Warner Robins,GA,,31088,478-302-5106,,,www.nuimageweightloss.com,,,
MD Cosmedx Laser and Lipo Center,,1220 Ashley Circle,Bowling Green,KY,,42104,270-783-9535,,,www.drsdietofky.com,,,
Meadows Medical Solutions,,609 Medical Care Drive,Brandon,FL,,33511,813-662-3200,,,www.meadowsmedicalsolutions.com,,,
Med Care,,321 N. Main St. ,Adairsville,GA,,30103,770-773-9902,,,,,,
Med Care,,321 N. Main St. ,Adairsville,GA,,30103,770-773-9902,,,,,,
Med Care,,321 N. Main St. ,Adairsville,GA,,30103,770-773-9902,,,,,,
Med Cure Anti-Aging and Skincare,,11226 Southwest Freeway,Houston,TX,,77031,281-498-5600,,,www.medcureantiaging.com,,,
"MedChic, LLC",,1022 Ashford Ave. Suite 4,San Juan,PR,,907,787-504-5005,,,www.medchicpr.com,,,
Medex Clinic,,"9551 Bay Meadows Rd, Suite 6",Jacksonville,FL,,32256,904-388-3229,,,,,,
MEDI Care Clinics,,2601 Scripture Street #102,Denton,TX,,76201,940-442-6455,,,www.fmntxwellness.com/,,,
MEDI Care Clinics,,2601 Scripture Street #102,Denton,TX,,76201,940-442-6455,,,www.fmntxwellness.com/,,,
MEDI Care Clinics-Alliance,,9557 N. Beach Street Suite 121,Fort Worth,TX,,76244,817-741-5050,,,http://www.mymedicareclinic.com/biote-keller,,,
Medical Aesthetics and Laser,,9180 Pinecroft Dr. Suite 120,The Woodlands,TX,,77380,281-419-2220,,,www.medical-al.com,,,
Medical Aesthetics and Laser,,9180 Pinecroft Dr. Suite 120,The Woodlands,TX,,77380,281-419-2220,,,www.medical-al.com,,,
Medical Aesthetics for Lookin Good,,3709 Gregory St. Suite 104,Wichita Falls,TX,,76309,940-723-0384,,,,,,
Medical Aesthetics for Lookin Good,,3709 Gregory St. Suite 104,Wichita Falls,TX,,76309,940-723-0384,,,,,,
"Medical Aesthetics of New England, PC",,274-2A Great Road,Acton,MA,,1720,978-496-3121,,,www.medicalaestheticsne.com,,,
Medical Center at Ocean Reef,,50 Barracuda Lane,Key Largo,FL,,33037,305-367-2600,,,www.mcor.com,,,
Medical Centers OB/GYN,,"55 Rowe Dr., Suite A",Guntersville,AL,,35976,256-753-8470,,,,,,
Medical Spa of Midland ,,4506 Briarwood Ave. ,Midland ,TX,,79707,432-689-6300,,,medicalspaofmidland.com,,,
Medical Spa of Midland ,,4506 Briarwood Ave. ,Midland ,TX,,79707,432-689-6300,,,medicalspaofmidland.com,,,
Medical Surgical Wellness Center,, 8127 Merrillville Rd Ste 3,Merrillville,IN,,46410,219-791-9782,,,,,,
Medical Wellness Center,,501 Goodlette Road #D306,Naples,FL,,34102,239-263-0014,,,www.dean-wellness.com,,,
"Melisa Weaver, APRN-CNP, PLLC",,"1800 Renaissance Blvd, #200",Edmond,OK,,73013,405-844-3317,,,www.weightwise.com,,,
"Melisa Weaver, APRN-CNP, PLLC",,"1800 Renaissance Blvd, #200",Edmond,OK,,73013,405-844-3317,,,www.weightwise.com,,,
"Melisa Weaver, APRN-CNP, PLLC",,"1800 Renaissance Blvd, #200",Edmond,OK,,73013,405-844-3317,,,www.weightwise.com,,,
Mercy Clinic Kingfisher,,1002 Hospital Dr.,Kingfisher,OK,,73750,405-375-7818,,,,,,
Mercy Clinic Primary Care Kingfisher,,1000 Hospital Dr.,Kingfisher,OK,,73750,405-375-6355,,,,,,
Mercy Clinic Primary Care Yukon,,520 S. Mustang Rd.,Yukon,OK,,73099,405-936-5910,,,,,,
Mercy Clinic Primary Care Yukon,,520 S. Mustang Rd.,Yukon,OK,,73099,405-936-5910,,,,,,
Mercy Clinic Primary Care Yukon,,520 S. Mustang Rd.,Yukon,OK,,73099,405-936-5910,,,,,,
Mercy Clinic Primary Care-North Portland,,18503 N. Portland,Edmond,OK,,73012,405-531-4271,,,,,,
Mercy Urgent Care,,"8211 St. Rt. 66, Ste A",Newburgh,IN,,47630,812-490-0463,,,www.gatewaymercy.com,,,
Mercy Urgent Care,,"8211 St. Rt. 66, Ste A",Newburgh,IN,,47630,812-490-0463,,,www.gatewaymercy.com,,,
Metroplex Women's Care,,3090 Ridge Rd.,Rockwall,TX,,75032,972-475-9505,,,www.mwcare.net,,,
Metroplex Women's Care,,3090 Ridge Rd.,Rockwall,TX,,75032,972-475-9505,,,www.mwcare.net,,,
Metroplex Women's Care,,3090 Ridge Rd.,Rockwall,TX,,75032,972-475-9505,,,www.mwcare.net,,,
Miami Center of Excellence for Obstetrics & Gynecology,,"8720 Kendall Drive, Suite 109",Miami,FL,,33176-2208,305-274-3130,,,www.miamiobgyns.com,,,
Miami Center of Excellence for Obstetrics & Gynecology,,"8720 Kendall Drive, Suite 109",Miami,FL,,33176-2208,305-274-3130,,,www.miamiobgyns.com,,,
Miami Center of Excellence for Obstetrics & Gynecology,,"8720 Kendall Drive, Suite 109",Miami,FL,,33176-2208,305-274-3130,,,www.miamiobgyns.com,,,
Miami Center of Excellence for Obstetrics & Gynecology,,"8720 Kendall Drive, Suite 109",Miami,FL,,33176-2208,305-274-3130,,,www.miamiobgyns.com,,,
Miami Center of Excellence for Obstetrics & Gynecology,,"8720 Kendall Drive, Suite 109",Miami,FL,,33176-2208,305-274-3130,,,www.miamiobgyns.com,,,
Miami Women's Clinic,,310 2nd Ave. SW,Miami,OK,,74354,918-542-4300,,,www.miamiwomensclinic.com,,,
"Michael J. McCauley, M.D., P.C.",,1950 S. Country Club Dr. Ste 102,Mesa,AZ,,85210,480-413-0065,,,www.mccauleypaincenteraz.com,,,
"Michael Robinson, MD",,"1900 W. 2nd St., Suite A",Elk City,OK,,73664,580-303-9060,,,,,,
Michele L. Neil DO,,6048 S Sheridan Rd Ste. E,Tulsa,OK,,74145,918-748-3640,,,www.fmidr.com,,,
Michigan Pain Consultants,,6896 S. Greenville Rd.,Greenville,MI,,48838,616-754-5036,,,www.michiganpain.com,,,
Michigan Pain Consultants,,2060 East Paris Ave. Suite 200,Grand Rapids,MI,,49546,616-285-1038,,,www.michiganpain.com,,,
Michigan Pain Consultants,,2060 East Paris Ave. Suite 200,Grand Rapids,MI,,49546,616-285-1038,,,www.michiganpain.com,,,
Michigan Pain Consultants,,2060 East Paris Ave. Suite 200,Grand Rapids,MI,,49546,616-285-1038,,,www.michiganpain.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Mid-City OBGYN,,7205 W. Center Road Suite 200,Omaha,NE,,68124,402-397-6600,,,www.midcityobgyn.com,,,
Midwest Health & Wellness,,2805 W. 47th Street,Westwood,KS,,66205,913-262-1992,,,www.kchormone.com,,,
Mind and Body Integrative Medicine ,,"239 Artial Hostos Ave. Capital Center Building, Suite 601",San Juan,PR,,918,787-455-9801,,,,,,
Mind and Body Integrative Medicine ,,"239 Artial Hostos Ave. Capital Center Building, Suite 601",San Juan,PR,,918,787-455-9801,,,,,,
Mind Body Spirit Care,,12952 N. Dale Mabry Highway,Tampa,FL,,33618,813-935-2273,,,www.mindbodyspiritcare.com,,,
Mind Body Spirit Care,,201 South MacDill Avenue,Tampa,FL,,33609,813-935-2273,,,www.mindbodyspiritcare.com,,,
Modern Rejuvenation Center,,11079 Village Square Lane,Fishers,IN,,46038,317-827-6326,,,http://modernrejuvenationcenter.com/ ,,,
Monique Martel FNP ,,7261 S. Broadway St #101-B,Littleton,CO,,80122,303-788-0980,,,www.martelmedicaloffice.com,,,
MooreCare LLC,,507 NE 12th St ,Moore,OK,,73160,405-237-9955,,,www.moorecarellc.com,,,
Morganstern Urology Clinic PC,,3193 Howell Mill Rd NW; STE 323,Atlanta,GA,,30327,404-352-8220,,,www.morgansternhealth.com,,,
Morganstern Urology Clinic PC,,3193 Howell Mill Rd NW; STE 323,Atlanta,GA,,30327,404-352-8220,,,www.morgansternhealth.com,,,
Morganstern Urology Clinic PC,,3193 Howell Mill Rd NW; STE 323,Atlanta,GA,,30327,404-352-8220,,,www.morgansternhealth.com,,,
Morganstern Urology Clinic PC,,3193 Howell Mill Rd NW; STE 323,Atlanta,GA,,30327,404-352-8220,,,www.morgansternhealth.com,,,
Muenster Family Medical Clinic,,134 S. Mesquite St.,Muenster,TX,,76252,940-759-2502,,,www.muensterfamilymed.com,,,
MY MD Select,,3614 N. University Drive,Nacogdoches,TX,,75965,936-205-9922,,,www.mymdselect.com,,,
MY MD Select,,3614 N. University Drive,Nacogdoches,TX,,75965,936-205-9922,,,www.mymdselect.com,,,
MY MD Select,,"415 S. First St., Suite 130A",Lufkin,TX,,75901,936-205-9922,,,www.mymdselect.com,,,
My New Balanced Life & Wellness Anti-Aging Institute,,"1200 E. Savannah, Suite 14B",McAllen,TX,,78503,956-536-9199,,,,,,
My OB/GYN,,"8950 SW 74th Ct., Suite 1408",Miami,FL,,33156,305-333-7030,,,,,,
MyMD Select Tyler,,2385 Oak Alley,Tyler,TX,,75703,903-630-7130,,,https://mymdselect.com/locations/tyler-tx/ ,,,
MyMD Select Tyler,,2385 Oak Alley,Tyler,TX,,75703,903-630-7130,,,https://mymdselect.com/locations/tyler-tx/ ,,,
Naples Elite Health Institute,,625 9th St. N #103,Naples,FL,,34102,239-643-9977,,,,,,
Naples Laser and Med Spa,,24850 S. Tamiami Trail,Bonita Springs,FL,,34134,239-228-7491,,,,,,
Naples Laser and Med Spa,,24850 S. Tamiami Trail,Bonita Springs,FL,,34134,239-228-7491,,,,,,
NaTua Spa,,513 County Road 103,Seminole,TX,,79360,432-955-0309,,,www.natuaspa.com,,,
Natural Bio Health - Austin,,"211 Ranch Road 620 South, Suite 120",Lakeway,TX,,78734,512-266-6713,,,www.naturalbiohealth.com,,,
Natural Bio Health - Austin,,"211 Ranch Road 620 South, Suite 120",Lakeway,TX,,78734,512-266-6713,,,www.naturalbiohealth.com,,,
Natural Bio Health - Austin,,"211 Ranch Road 620 South, Suite 120",Lakeway,TX,,78734,512-266-6713,,,www.naturalbiohealth.com,,,
Natural Bio Health - Austin,,"211 Ranch Road 620 South, Suite 120",Lakeway,TX,,78734,512-266-6713,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - College Station,,422 Tarrow Street,College Station,TX,,77840,979-691-8100,,,www.naturalbiohealth.com,,,
Natural Bio Health - Denver CO,,"5350 South Roslyn Street, Suite 450",Greenwood Village,CO,,80111,720-482-4068,,,www.naturalbiohealth.com,,,
Natural Bio Health - Denver CO,,"5350 South Roslyn Street, Suite 450",Greenwood Village,CO,,80111,720-482-4068,,,www.naturalbiohealth.com,,,
Natural Bio Health - Denver CO,,"5350 South Roslyn Street, Suite 450",Greenwood Village,CO,,80111,720-482-4068,,,www.naturalbiohealth.com,,,
Natural Bio Health - Houston ,,9090 Gaylord Street Suite 204,Houston,TX,,77024,832-516-7770,,,www.naturalbiohealth.com,,,
Natural Bio Health - Houston ,,9090 Gaylord Street Suite 204,Houston,TX,,77024,832-516-7770,,,www.naturalbiohealth.com,,,
Natural Bio Health - Round Rock,,7201 Wyoming Springs Dr.,Round Rock,TX,,78681,512-953-1575,,,www.naturalbiohealth.com,,,
Natural Bio Health - Round Rock,,7201 Wyoming Springs Dr.,Round Rock,TX,,78681,512-953-1575,,,www.naturalbiohealth.com,,,
Natural Bio Health - Round Rock,,7201 Wyoming Springs Dr.,Round Rock,TX,,78681,512-953-1575,,,www.naturalbiohealth.com,,,
Natural Bio Health - Round Rock,,7201 Wyoming Springs Dr.,Round Rock,TX,,78681,512-953-1575,,,www.naturalbiohealth.com,,,
Natural Bio Health - Round Rock,,7201 Wyoming Springs Dr.,Round Rock,TX,,78681,512-953-1575,,,www.naturalbiohealth.com,,,
Natural Bio Health - San Antonio,,"18626 Hardy Oak Blvd, Suite 220",San Antonio,TX,,78258,210-497-5371,,,www.naturalbiohealth.com,,,
Natural Bio Health - San Antonio,,"18626 Hardy Oak Blvd, Suite 220",San Antonio,TX,,78258,210-497-5371,,,www.naturalbiohealth.com,,,
Natural Bio Health - San Antonio,,"18626 Hardy Oak Blvd, Suite 220",San Antonio,TX,,78258,210-497-5371,,,www.naturalbiohealth.com,,,
Natural Bio Health - San Antonio,,"18626 Hardy Oak Blvd, Suite 220",San Antonio,TX,,78258,210-497-5371,,,www.naturalbiohealth.com,,,
Natural Healing Arts Medical Center,,2215 59th Street W,Bradenton,FL,,34209,941-761-4994,,,,,,
Natural Solutions Wellness,,104 Mercer Street,Dripping Springs,TX,,78620,512-858-4166,,,,,,
NAVA Health and Vitality Center,,8880 McGaw Road,Columbia,MD,,21045,410-423-5535,,,www.NavaCenter.com,,,
NAVA Health and Vitality Center,,8880 McGaw Road,Columbia,MD,,21045,410-423-5535,,,www.NavaCenter.com,,,
NAVA Health and Vitality Center,,8880 McGaw Road,Columbia,MD,,21045,410-423-5535,,,www.NavaCenter.com,,,
NAVA Health and Vitality Center,,5 Wisconsin Circle,Chevy Chase ,MD,,20815,301-795-0800,,,www.NavaCenter.com,,,
NAVA Health and Vitality Center,,5 Wisconsin Circle,Chevy Chase ,MD,,20815,301-795-0800,,,www.NavaCenter.com,,,
NAVA Health and Vitality Center,,5 Wisconsin Circle,Chevy Chase ,MD,,20815,301-795-0800,,,www.NavaCenter.com,,,
NAVA Health and Vitality Center,,5 Wisconsin Circle,Chevy Chase ,MD,,20815,301-795-0800,,,www.NavaCenter.com,,,
Navitas Med Boutique,,"200 Winston Churchill Ave., Suite 303",San Juan,PR,,926,787-753-4198,,,,,,
Nazarian Plastic Surgery,,120 S Spalding Dr,Beverly Hills,CA,,90212,310-659-0500,,,www.nazarianplasticsurgery.com,,,
Neera Bhatia MD ,,"1303 McCullough, Suite 237",San Antonio,TX,,78212,210-222-2694,,,www.neerabhatiaobgyn.com,,,
NeuLogics Wellness and Medical Spa,,147 Knollwood Dr.,Charleston,WV,,25302,304-859-4261,,,www.neulogics.org,,,
New Directions Health and Wellness,,5501 Pinnacle Point,Rogers,AR,,72758,479-268-6404,,,www.pinnaclewhc.com,,,
New Horizon Healthcare,,4002 Garth Rd. Suite 100,Baytown,TX,,77521,281-428-4411,,,,,,
New Horizons Med Spa,,1950 W. Frye Rd. ,Chandler,AZ,,85224,480-496-2242,,,www.newhorizonswomenscare.com,,,
New Horizons Med Spa,,1950 W. Frye Rd. ,Chandler,AZ,,85224,480-496-2242,,,www.newhorizonswomenscare.com,,,
New Horizons Med Spa,,1950 W. Frye Rd. ,Chandler,AZ,,85224,480-496-2242,,,www.newhorizonswomenscare.com,,,
New Life Medical Group,,15 Stonebridge Blvd. ,Jackson,TN,,38305,731-660-2056,,,www.newlifemedgroup.com,,,
New Life Medical Group,,9000A Church St. East,Brentwood,TN,,37027,731-660-2056,,,www.newlifemedgroup.com,,,
New Life Medical Group,,9000A Church St. East,Brentwood,TN,,37027,731-660-2056,,,www.newlifemedgroup.com,,,
New Life Medical Group,,9000A Church St. East,Brentwood,TN,,37027,731-660-2056,,,www.newlifemedgroup.com,,,
New Medical Health Care,,2131 N. Ridge Rd. #101,Wichita,KS,,67212,316-773-1212,,,www.newmedicalhealthcare.com,,,
New Medical Health Care,,2131 N. Ridge Rd. #101,Wichita,KS,,67212,316-773-1212,,,www.newmedicalhealthcare.com,,,
New Mexico Medical,,12127B Highway 14 North #5,Cedar Crest,NM,,87008,505-281-2460,,,www.newmexmed.com,,,
New Mexico Medical,,12127B Highway 14 North #5,Cedar Crest,NM,,87008,505-281-2460,,,www.newmexmed.com,,,
New Mexico Medical,,1851 Old Highway 66,Edgewood,NM,,87015,505-286-2396,,,www.newmexmed.com,,,
New Mexico Medical,,1851 Old Highway 66,Edgewood,NM,,87015,505-286-2396,,,www.newmexmed.com,,,
New Vitality Clinic,,1207 N. Virginia ,Port Lavaca,TX,,77979,361-746-1588,,,,,,
NeWellness,,"18707 Hardy Oak Blvd, Suite 550",San Antonio,TX,,78258,210-497-1111,,,,,,
Next Health,,"8000 Sunset Blvd., Suite C110",Los Angeles,CA,,90046,310-295-2075,,,https://www.next-health.com/ ,,,
Nikko Cosmetic Surgery Center,,1001 West Loop South #813,Houston,TX,,77027,832-653-3316,,,www.nikkodermatology.com,,,
"Nile Obstetrics and Gynecology, LLC",,1015 Mansell Road,Roswell ,GA,,30076,770-521-2229,,,www.isisobgyn.com,,,
"Nile Obstetrics and Gynecology, LLC",,1015 Mansell Road,Roswell ,GA,,30076,770-521-2229,,,www.isisobgyn.com,,,
"Nile Obstetrics and Gynecology, LLC",,"3925 Johns Creek Court, Suite D",Suwanee,GA,,30024,770-521-2229,,,www.isisobgyn.com,,,
"Nile Obstetrics and Gynecology, LLC",,"3925 Johns Creek Court, Suite D",Suwanee,GA,,30024,770-521-2229,,,www.isisobgyn.com,,,
Nocona Family Medicine,,"90 Park Road, P.O. BOX 30",Nocona,TX,,76255,940-825-3333,,,,,,
Nocona Family Medicine,,"90 Park Road, P.O. BOX 30",Nocona,TX,,76255,940-825-3333,,,,,,
North Atlanta OB GYN,,3618 Sandy Plains Rd ,Marietta,GA,,30066,404-255-0621,,,,,,
North Atlanta OB GYN,,3618 Sandy Plains Rd ,Marietta,GA,,30066,404-255-0621,,,,,,
North Atlanta OB GYN,,5780 Peachtree Dunwoody Rd. Suite 295,Atlanta,GA,,30342,404-255-0621,,,www.naobgyn.com,,,
North Atlanta OB GYN,,5780 Peachtree Dunwoody Rd. Suite 295,Atlanta,GA,,30342,404-255-0621,,,www.naobgyn.com,,,
North Atlanta OB GYN,,5780 Peachtree Dunwoody Rd. Suite 295,Atlanta,GA,,30342,404-255-0621,,,www.naobgyn.com,,,
North Austin Urology,,"6818 Austin Center Blvd, Suite 105",Austin,TX,,78731,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"6818 Austin Center Blvd, Suite 105",Austin,TX,,78731,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"6818 Austin Center Blvd, Suite 105",Austin,TX,,78731,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"6818 Austin Center Blvd, Suite 105",Austin,TX,,78731,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"6818 Austin Center Blvd, Suite 105",Austin,TX,,78731,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"4534 Westgate Blvd., Suite 108",Austin,TX,,78745,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"4534 Westgate Blvd., Suite 108",Austin,TX,,78745,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"4534 Westgate Blvd., Suite 108",Austin,TX,,78745,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"4534 Westgate Blvd., Suite 108",Austin,TX,,78745,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,"4534 Westgate Blvd., Suite 108",Austin,TX,,78745,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,970 Hester's Crossing Road #101,Round Rock,TX,,78681,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,970 Hester's Crossing Road #101,Round Rock,TX,,78681,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,970 Hester's Crossing Road #101,Round Rock,TX,,78681,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,970 Hester's Crossing Road #101,Round Rock,TX,,78681,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,970 Hester's Crossing Road #101,Round Rock,TX,,78681,512-238-0762,,,www.northaustinurology.com,,,
North Austin Urology,,970 Hester's Crossing Road #101,Round Rock,TX,,78681,512-238-0762,,,www.northaustinurology.com,,,
North Cypress Urology,,"21216 Northwest Freeway, Suite 440",Cypress,TX,,77429,281-890-0911,,,,,,
North Cypress Urology,,"21216 Northwest Freeway, Suite 440",Cypress,TX,,77429,281-890-0911,,,,,,
North Florida Women's Care,,1401 Centerville Rd. Suite 202,Tallahassee,FL,,32308,850-877-7241,,,www.nflwc.com,,,
North Florida Women's Care,,1401 Centerville Rd. Suite 202,Tallahassee,FL,,32308,850-877-7241,,,www.nflwc.com,,,
North Florida Women's Care,,1401 Centerville Rd. Suite 202,Tallahassee,FL,,32308,850-877-7241,,,www.nflwc.com,,,
North Florida Women's Care,,1401 Centerville Rd. Suite 202,Tallahassee,FL,,32308,850-877-7241,,,www.nflwc.com,,,
North Florida Women's Care,,1401 Centerville Rd. Suite 202,Tallahassee,FL,,32308,850-877-7241,,,www.nflwc.com,,,
"North Florida Women's Physicians of Gainesville, LLC",,6440-508 West Newberry Road,Gainseville,FL,,32605,352-332-7222,,,www.mynfwp.com,,,
"North Florida Women's Physicians of Gainesville, LLC",,6440-508 West Newberry Road,Gainseville,FL,,32605,352-332-7222,,,www.mynfwp.com,,,
North Fulton Internal Medicine Clinic,,"2500 Hospital Boulevard, Suite 250",Roswell,GA,,30076,770-442-1111,,,ww.nfimg.org,,,
North Fulton Internal Medicine Clinic,,"2500 Hospital Boulevard, Suite 250",Roswell,GA,,30076,770-442-1111,,,ww.nfimg.org,,,
North Hills Family Medicine ,,18818 Meisner Drive,San Antonio,TX,,78258,210-481-6800,,,www.northhillsfamilymedicine.com,,,
North Hills Family Medicine ,,18818 Meisner Drive,San Antonio,TX,,78258,210-481-6800,,,www.northhillsfamilymedicine.com,,,
North Hills Family Medicine ,,18818 Meisner Drive,San Antonio,TX,,78258,210-481-6800,,,www.northhillsfamilymedicine.com,,,
North Hills Internal and Integrative Medicine ,,1631 Midtown Place Unit 101,Raleigh,NC,,27609,919-977-1675,,,www.northhillshinternalmedicine.com,,,
North Hills Internal and Integrative Medicine ,,1631 Midtown Place Unit 101,Raleigh,NC,,27609,919-977-1675,,,www.northhillshinternalmedicine.com,,,
